name,price,ean
Maitokolmio Fit pehmeä rahka 200 g,0.67,6417777042258
Estrella 275g karhunlaukka-chili chips,2.35,7310532108031
,,6430030290012
,,6417000010221
Valio Oltermanni 250g,2.39,6408430339556
Vaasan ruispalat ohut herkku 12kpl /390g,2.39,6408180733901
Saarioinen lihaperunasoselaatikko 350g,1.99,6412000030668
Pirkka piparkakku 350g,1.69,6410405085757
Valio vapaan lehmän täysmaito 1l,1.25,6408430000135
Omena Royal gala Pirkka,1.99,2000797000007
Kotitilan maalaismunat 1020g L15,2.55,6431000071020
error,,50819058
Serla Jättirulla WC-paperi 12rl,4.0,6414301024919
Saarioinen suvisalaatti 250g,2.09,6412000035632
"IngmanCreamy 0,85l engl lakritsi into",3.49,6438200590153
Pirkka maalaishyytelö 300g,1.99,6410405154118
Atria PT kanan fileesuikale 250g naturel,3.09,6407800007583
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Valio ykkösviili 200g 1%,0.53,6408430004386
"Aino jäätelö 0,9l sukl mokkaunelma pa",4.45,6430064400739
Apetit pinaattikeitto 400g,1.65,6430104960780
Valio Play Viilis 200g mansikka lton,0.55,6408430040032
Valio Oltermanni 250g,2.39,6408430339556
"Valio vapaan lehmän kevytmaito 1,75l",1.85,6408430000548
Maustekurkku Herkkumaa,3.95,2000218500000
Pirkka rasvaton piimä 1 l,1.05,6410405079626
Snellman kunnon kuoreton nakkimak 280g,2.45,6409620000324
Olympia sulatejuusto 400g perinteinen,4.75,6408430037728
PORVOON HERKKU LAKRITSI,7.56,2000960300002
Leader Prot So Lo-Carb 61g keksi gton,1.89,6430051512032
"Pirkka III-olut 0,33l 4,5% tlk 24-p",22.32,6410405091284
Heimon Gourmet kirjolohifile ksavu 150g,5.35,6408002210009
"Battery energiajuoma 0,33l",2.34,6415600025300
Porkkana 1kg Suomi 1lk,1.29,6415350000022
Kulta Katriina kahvi 500g sj,3.45,6420101441542
Valio Luomu jog tuorepuuro 175g ome lton,1.35,6408430026067
,,6411750000044
Oivariini 350g pehmeästi levittyvä HYLA,2.65,6408430310869
"Olvi III olut 4,5% 0,33l tlk SI",1.03,6419800003946
Atria Hiillos makkarapihvi 320g,1.95,6407880080582
Pirkka peruna 1kg punainen,1.09,6410405195029
Maustekurkku,2.82,2000246000008
Kivikylän huiluntuhti grillimakkara 400g,3.65,6406300000261
Arla kahvijogurtti 1kg,1.75,6413300019704
Estrella 275g Cheddar Chipotle Chips,2.35,7310532107072
,,6416021000389
Mynthon pastillirasia 85g väkevä sokton,1.99,6420256012925
Pirkka jätesäkki 240l musta 10kpl,2.95,6410405097675
Pirkka kevytmaito 1 l,0.81,6410405082657
"Valio kahvikerma 3,3dl 10% lkton",2.15,6408430014484
"Coca-Cola Zero 1,5l",2.15,6415600502078
Fresh LounasHetki meks kanasalaatti 240g,3.99,6406510094036
"Olvi Cola light 0,95l kmp",0.95,6419800043263
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Tomaatti Suomi,2.75,2000614400003
Valio Plus maito 1l rasvaton,1.75,6408430000289
error,,59064350
Pirkka lihaisa nakki 300g kuoreton TK,1.39,6410405132031
Vaasan joululimppu 500g tumma viipaloitu,2.35,6437005004735
Pirkka virike kananmuna M10 580g,1.55,6410405085627
"Pullopantti KMP 0,10 eur 0,35l tai alle",0.1,6408641832990
Taffel Kartanon lastu 180g original,2.49,6410381083068
Broilersalaatit Kotikeittiö,19.9,2000272300004
Pirkka appelsiinitäysmehu 1 l,1.69,6410405102706
Pirkka rasvaton maito 1 l,0.59,6410405082626
Kiinankaali,2.59,2000603300000
Valio Hyvä suom Arki kevytmaitojuoma 1l,0.89,6408430000449
Pirkka pinaattikeitto 400g pa,1.19,6410405073631
Elovena kaurahiutale 1kg,1.59,6416597113919
Pirkka krysanteemi Suomi,4.9,6410402021758
Pirkka paprika 300g 2kpl,1.59,6410405046109
"Coca-Cola 0,25l tlk",0.9,6415600517867
Fresh LounasHetki salaatti 300g kana,3.99,6400651091626
Pirkka donitsi 6kpl 210g,1.42,6410405054234
Valio kermaviili 200g,0.75,6408430004010
Hätälä lohifilee A Norja vac,12.95,2387975700004
Satsuma,1.89,2000528000009
K-Menu suodatinpus 1x4/200 valkaisematon,1.19,6410405144515
Pirkka paperikassi 30l Pelastakaa Lapset,0.2,6410405189813
,,6430030290012
Pirkka Velhon vihellys salmiakkipss 200g,1.45,6410405136879
Pirkka juotava jogurtti 500g vadelma,1.35,6410405108098
Atria ohuen ohut kalkkunaleike 200g,3.09,6407810017947
Pirkka rahka 150g marja,0.69,6410405084958
Shampion,0.99,2000554900007
Valio Plus maito 1l rasvaton,1.75,6408430000289
Risifrutti 165g vad-pass ilm lis sokeria,1.15,7310090778721
K-Menu omenamehu 1l,0.85,6410405202987
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Peruna pesty kiinteä,1.29,2000680900001
Kotivara meetvursti 450g venäläinen,6.79,6409630005289
,,6411090040991
Pirkka neljän viljan hiutale 850g,1.15,6410405141194
Keittolounas,6.0,2000293300007
Atria lauantaimakkara 225g,0.99,6407870070333
Pirkka suomalainen rasvaton maito 1l,0.73,6410405181411
"Pirkka III-olut 0,33l 4,5% tlk SI",0.93,6410405091260
"Pullopantti KMP 0,20 yli 0,35L alle 1,0L",0.2,6408641799569
Lotus soft embo wc-paperi 8rll valk,3.39,6413200330206
Ingman jäätelö 1L suolainen kinuski,2.45,8000920840931
Piltti Metsämarjainen 4kk 125g,0.36,7613035117655
Pirkka laktoositon kevytmaitojuoma 1 l,1.2,6410405095893
Pirkka laktoositon kevytmaitojuoma 1 l,1.2,6410405095893
Pirkka rinkeli 452g,2.09,6410405186621
Pirkka pizza 2/555g jauheliha/kinkku,3.99,6410400034910
"Pirkka klementiini 1,5kg",2.99,6410405045010
K-citymarket muovikassi 40l valkoinen,0.2,6430024140972
Tuorekurkku Suomi.,2.79,2000604700007
Pirkka miniluumutomaatti 250g,1.39,6410405060457
"Adressi, Karto, 15,00",15.0,6416036217185
Fazer kuningatarpiiras 440g,4.15,6411402549907
Jouluinen tarrapyramidi,4.99,6416570019061
"Saku olut 4,6% 0,5l tlk",2.8,6415600020992
Pirkka kermaviili 200g laktoositon,0.59,6410405140586
,,6416021000389
Pirkka hedelmäcocktail 425/250g mehussa,1.49,6410405094506
Valio kevytmaito 1l,0.99,6408430000128
Myllyn Paras neljän viljan hiutale 850g,1.35,6417700052927
,,6405019864492
Saarioinen kultakinkku 200g viip,3.09,6412000073986
Apetit kasvisgratiini 750g,3.89,6430104965730
Atria KA nakkikastike muusilla 300g,1.89,6407860060184
Appelsiini Egypti 1lk,0.0,2000510800006
Pirkka kevytmaito 1 l,0.81,6410405082657
Vaasan joululimppu 500g vaalea viip pak,2.35,6437005039744
Pirkka sipuli 1kg,1.29,6410402008933
Pirkka kevytmaito 1 l,0.81,6410405082657
Luumu President 1lk Ranska,2.49,2000510300001
Porkkana pesty 1lk,1.49,2000610500004
Auran sinappi 275g mieto,1.49,6409531700115
Snellman maatiaisp juhlafilee suolattu,7.9,2396224700009
Atria lenkki 500g punainen,2.35,6407870074218
Eskimo puikko 15x32g vanilja laktoositon,3.49,6417901010795
,,6410405184320
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Atria balkan 200g kevyt,1.99,6407870070456
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Ruukkukrysanteemi 12cm Hollanti,4.5,8718819840015
Atria palvirouhe 250g,1.89,6407880085020
Pirkka rasvaton maito 1 l,0.59,6410405082626
"Mars jäätelöpatukka 6kpl/250,8g",3.55,5000159397292
Naudan sisäpaisti suikale,13.3,2000104100000
Kotivara Venäläinen meetvursti 170g sii,2.69,6409630007078
Valio vapaan lehmän rasvaton maito 1l,0.95,6408430000104
Pirkka Costa Rica kahvi 500g sj UTZ,2.89,6410405181190
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Fructis shampoo 250ml Strength Shine,2.79,3600542020695
,,6416021000389
Pirkka Syöntik.Avocado,8.9,2000388400001
Trip juoma 2dl mansik-vadelma sokton,0.44,6415131412211
Apetit papusekoitus 300g,1.95,6430104921460
,,6416021000389
Valio Oltermanni 250g,2.39,6408430339556
Fazer ruispuikulat 9kpl/500g,1.85,6411402202208
Maisku rahkavälipala 38 g suklaa,0.47,6430033521663
Juhla Mokkakahvi 500g sj,3.95,6411300000494
WC-kukka raikastin 40g sininen huuhtelu,1.69,7310619170005
Pirkka perheshampoo 500ml berry,1.59,6410405173744
Valio Polar® Alkuperäinen 15% e700g,6.59,6408430036882
Saludo kahvi 450g sj,3.39,6420101443447
Tomaatti Suomi,2.75,2000614400003
error,,59064398
Apetit savulohisalaatti 210g,3.99,6405412180595
Pirkka desinfioiva käsihuuhde 500ml,4.59,6410405130426
Tuorekurkku Suomi.,2.79,2000604700007
Pirkka salsadippi 315g keskivahva,1.7,6410405048646
Satsuma,1.89,2000528000009
Pirkka porkkana 1kg Suomi 1lk,1.15,6410402008896
Pirkka jogjuoma L.Casei 6x100g metsämarj,1.95,6410405108111
Pirkka juotava jog 500g mansikka rton,1.35,6410405043801
"Pirkka smoothie 0,25l appels-mango KMP",1.59,6410405093929
"Paistopiste hintaryhmä: 0,79",0.0,6410405142269
Pulla oma paisto,0.0,2000858200001
"Aino jäätelö 0,9l ihana maitosuklaa pa",4.45,6430064400715
Grillibroileri,6.99,2000196100001
Oululainen Pullava pitko 420g Kuningatar,2.79,6411402233004
Pirkka laktoositon kevytmaitojuoma 1 l,1.2,6410405095893
"Pirkka klementiini 1,5kg",2.99,6410405045010
Knorr kermakastike 3x 31g/3dl,1.69,8722700270041
"ES energiajuoma 0,5l tlk",1.05,6410405072863
Pirkka maalaishyytelö 300g,1.99,6410405154118
"Valio PROfeel protjuo2,5dl mansikkainen",1.75,6408430101290
Myllyn Paras torttutaikinalevy 1kg lton,2.29,6417700060205
,,6416021000389
Hyvä Apaja graavikirjolohiviipaleet 100g,5.49,6406600101309
,,6437005050183
Ingman Creamy 850ml marenkitoff vlakt pa,3.49,8000920855324
Pally kanelikeksi 240g,0.99,8710736770154
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
K-Menu peruna 2kg,1.49,6410405152282
Pirkka sokeri 1kg,0.69,6410405040817
Pirkka rasvaton maito 1 l,0.59,6410405082626
Maitokolmio Fit pehmeä rahka 200 g,0.67,6417777042258
"Pullopantti KMP 0,40 1,0L tai yli",0.4,6408641827200
FAST Pudix proteiinivanukas 200g toffee,1.85,6430056282114
Pirkka suolaliha 150g,3.09,6410405116253
Saarioinen kebakko 200g,2.5,6412000075249
Danone Activia 4x125g mustikkajogurtti,1.95,5900643035023
,,6430030290012
,,8718879000190
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Knorr Cup a Soup 3x14g gulassikeitto,1.65,8714100263662
,,6430024140484
Herra Snellman maksamakkara 300g,1.59,6409620002199
Porkkana pesty 1lk,1.49,2000610500004
Pirkka paprika 300g 2kpl,1.59,6410405046109
Pirkka hunaja 450g suomalainen,6.29,6410402017317
Kulta Katriina kahvi 500g pj,3.45,6420101441528
"Porokylä Arinalimppu 300g, gluteeniton",4.3,6416192082047
Tuorekurkku Suomi.,2.79,2000604700007
LV shampoo 250ml herkälle iholle,2.99,6414504296137
Pirkka virike kananmuna M10 580g,1.55,6410405085627
Hätälä lohifilee A Norja vac,12.95,2387975700004
"Enkeli 7,5cm harmaa 2 lajitelma",3.0,7332458883908
Pirkka porsaan ulkofilee kalvton suom TK,9.79,2386486600001
,,6416021000389
Keittolounas,6.0,2000293300007
error,,64002446
Geisha maitosuklaapatukka 37g,0.64,6411401019029
Wursti siskonmakkara 500g,3.59,6409290002437
Pirkka peruna 2kg vihreä,1.89,6410402008797
Irto Purjosipuli,3.29,2000611700007
,,8718879000190
Juhla Mokkakahvi 500g sj,3.95,6411300000494
Kulta Katriina kahvi 500g pj,3.45,6420101441528
Tarrakuori C6 80 gsm joulun vihreä 10/ps,1.99,6438224806582
HK viljaporsaan fileepihvi 640g ranch,8.25,6409100034757
Findus fileekalapuikko 360g täysjyvä MSC,2.99,7310500143651
Pirkka Costa Rica kahvi 500g sj UTZ,2.89,6410405181190
Pirkka leivinjauhe 100g,0.7,6410402023783
,,6416021000389
Tomaatti Suomi,2.75,2000614400003
Atria sienisalaatti 250g,2.69,6407860063475
,,6413467232800
"Olvi Vichy 0,33l kmp 12-pack",4.79,6419806052726
Pirkka Costa Rica kahvi 500g sj UTZ,2.89,6410405181190
Felix Maku viipalekurkku 560/300g,1.75,6424908461611
Pirkka rasvaton maito 1 l,0.59,6410405082626
Ajax Bathroom Spray 750ml,2.69,8718951011281
"Varasto olut 4.4% 0,5l tlk SI",1.92,6415600541534
Maggi extra lihaliemi 16kpl 168g,1.79,6417900007000
Pirkka juustoraaste 150g emmental-mozzar,1.55,6410405048561
Valio Oltermanni juusto 250g 17%,2.39,6408430339563
Pirkka rahka 150g marja,0.69,6410405084958
Saar lauantaimakkara 220g viipale,1.2,6412000082148
Pirkka mansikkakiisseli 1l,1.95,6410405116352
"Pirkka Jaffa Light 1,5l kmp",1.39,6410405176059
Graavilohisiivu kalamestarin,54.9,2000404000000
Apetit papusekoitus 300g,1.95,6430104921460
Pirkka ESSI kiertokassi valkoinen 40l,0.2,6410405187734
K-Menu piparkakku 400g,1.29,6410405140609
Pirkka viili 200g päärynä-vanilja vlakt,0.45,6410405099976
Pirkka talouspaperi 4rl valkoinen,1.95,6410405147899
Pirkka ylikypsä saunapalvi 400g,2.79,6410405088925
Atria perunasalaatti 400g,1.5,6407860064250
Oululainen Reilu Täysjyväviipaleet 550g,1.65,6411402164803
West savuketupakka 30g Blue,5.7,6410105905430
Felix punajuuriviip 570/380g makeuttamat,1.59,6424908114401
"Pirkka III-olut 0,33l 4,5% tlk SI",0.93,6410405091260
Pirkka kananmuna M6 348g luomu,2.15,6408641114904
Valio Eila vispikerma 2dl UHT lakton,2.09,6408430014767
Valio Polar Alku 15% ohuen ohut 130g vii,2.45,6408430339501
"Pirkka klementiini 1,5kg",2.99,6410405045010
Saarioinen Eväs savukirjolohisalaa 210g,4.49,6412000034697
error,,64025575
Riitan Herkku super kink-meetv pizz 280g,2.09,6405346000822
Pirkka talouspaperi 4rl valkoinen,1.95,6410405147899
Vaasan ruispalat 6kpl 330g,0.95,6437005003752
LU TUC suolakeksi 100g sour cream&onion,1.29,5410041472509
Valio kreikkal jog 150g persikka,0.99,6408430023608
Peruna Suomi,1.89,2000609800009
Iltalehti maanantai,1.8,6414880251140
Hätälä lohifilee A Norja vac,12.95,2387975700004
Moomin tikkari 8g,0.17,5900164076017
HK keittokinkku 300g ohuen ohut,2.99,6409100061456
HK jauhelihapihvit 330g,1.45,6409100070052
Valio Oltermanni 250g,2.39,6408430339556
"Marli smoothie 0,75L marjainen D ja C",2.99,6415135005013
Oululainen pehmo maalaisviipaleet 450g,1.35,6413466087203
Pirkka Kukkakaali,3.59,2000578400002
Vaasan kauratyynyt 6kpl 360g,1.99,6437005053368
Valio vapaan lehmän täysmaito 1l,1.25,6408430000135
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Auran sinappi 275g väkevä,1.49,6409531700139
,,6416021000389
Pirkka lihaisa nakki 300g kuoreton TK,1.39,6410405132031
,,6414270126706
Valiojogurtti 1kg mansikka-vanilja rton,1.69,6408430023431
Gourmet Perle pussi 85g kaniini,0.85,7613030473404
Mynthon pastilli 31g mustaher sokton,0.89,6420256010969
,,6430024140484
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Valio kerrosviili 1% 200g ruusunmarja,0.7,6408430040025
K-Menu wc-paperi 8 rl 5 kpl,11.45,6410405147837
Ässä Mix makeissekoitus 180g,1.49,6411401036248
,,2393151300005
K-Menu ohuen ohut naudanpaisti 150g,2.29,6410405155917
"Kortti jl 3,90",3.9,6433300610770
,,6410405184382
"K-Menu greippilonke light 4,7% 0,5l tlk",1.8,6410405118653
mywear trikootunika Amalia musta XXL,16.99,6438242987102
Pirkka Persimon,2.09,2000585400002
Pirkka sipuli 1kg,1.29,6410402008933
K-Menu piparkakku 400g,1.29,6410405140609
Gefilus mehumaito 1l ananas-kookos lton,2.49,6408430062560
"Paistopiste hintaryhmä: 0,99",0.0,6410405142276
Peruna pesty kiinteä,1.29,2000680900001
Valio Oltermanni juusto 250g 17%,2.39,6408430339563
Kookostaateli 200g,2.99,5708147004824
Pirkka kevytmaito 1 l,0.81,6410405082657
Kolmen konstin perunajauho 500g,0.99,6430024961201
Kesäperuna pesty,1.29,2000624700001
Pirkka wc-paperi 6rl kuvioitu,2.49,6410405132789
Pirkka talouspaperi 4rl kuvioitu,1.99,6410405147929
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Valio Eila viili 1% 200g mton lakton,0.79,6408430004539
Koskenlaskija sulatej 250g perinteinen,2.85,6408430037711
Valio Hyvä suomalainen Arkirae 500g,2.49,6408430043200
"HK viljapo herkkupaisti kassler n1,2kg",7.25,2391377100003
Karl Fazer sinivalkoisia suklaakon 320g,3.99,6411401071836
Risifrutti XL riisivälipala 225g vadelma,1.15,7310090772927
Kantolan Ballerina täytekeksi 380g vadel,2.79,7310521414518
Valio Eila maitojuoma 3% 1l lakton,2.15,6408430000296
error,,73153856
Grillikylki Kuumana,12.95,2000198000002
K-Menu pehmeä maitorahka 500g rasvaton,0.95,6410405143662
Pirkka suolaliha 150g,3.09,6410405116253
Maatilan Parhaat edamjuusto 300g viip,2.99,6430055270044
Veikkausmyynti,0.0,2000985500005
Pirkka sipuli 1kg,1.29,6410402008933
Kalinka top kerrosjo 150g persik-pas vl,0.51,6413300000771
Porkkana 1kg Suomi 1lk,1.29,6415350000022
K-Menu kananmuna M10 580g,1.35,6410405148094
Hyvä suom Arki Eila kevytmaitojuoma 1l,1.35,6408430000487
,,4000007075946
Pirkka laktoositon maitojuoma 1l 3%,1.3,6410405121301
Ilta-Sanomat TV-lehti sanomalehti,1.5,6414880022467
Pirkka kalapuikko 450g/15kpl MSC,1.89,6410405104229
Spice Up nuudeli 400g,1.99,6430011811106
Myllyn Paras makaroni fusilli 500g tjyvä,0.99,6417700051944
Fazer ruispuikulat 9kpl/500g,1.85,6411402202208
Herbina hiuskiinne 250ml volume,3.95,6414504310253
Ehrmann grand dessert 200g vanilja,0.79,4002971234206
Always side 16kpl ultra normal 1,2.29,4015400699996
,,8718879000190
"A.Le Coq Premium olut 4,5% 0,33l tlk SI",1.07,6419800021261
Valio Plus kevytmaito 1 l,1.85,6408430000388
Tupla Maxi suklaapatukka 50g UTZ,0.67,6420256014134
error,,64025575
Turun sinappi 275g mieto,1.65,6411600954510
Pirkka rasvaton piimä 1 l,1.05,6410405079626
"Hartwall Jaffa appelsiini 1,5l kmp",2.59,6413600016212
Triomega Omega-3 kalaöljyt 60kpl kids,11.35,6430012052812
Apetit peruna-sipulisekoitus1kg kotim pa,1.59,6430104924409
Marabou maitosuklaa levy 200g RFA,1.99,7310511210403
Juhla Mokkakahvi 500g sj,3.95,6411300000494
Ingman 1l vanilja-suklaarouhe,2.45,6413300022995
Juhla Mokkakahvi 500g sj,3.95,6411300000494
Valiojogurtti 200g mansikka,0.51,6408430002016
"K-Menu päärynäsiid light 4,7% 0,5l tlk",2.04,6410405118615
Pirkka hautakynttilä 100h sadesuojalla,1.59,6410405194695
Pirkka rahka 150g vanilja,0.69,6410405084934
Pommin Helppo Ristikkokirja,6.95,6414886550766
Flora margariini 400g 60% normaalisuola,1.55,8722700234524
Kulta Katriina kahvi 500g sj,3.45,6420101441542
Dumle tikkari 10g toffee,0.22,7310676446006
,,2000230000007
"Pirkka Punainen Jaffa 1,5l kmp",1.49,6410405176097
Pirkka herkkusieni 200g Suomi 1lk,2.69,6408640969185
Skyr 0% 170g uuniomena,1.29,5690527975001
Pirkka laktoositon kevytmaitojuoma 1 l,1.2,6410405095893
Tarrakuori C6 punainen 10 kpl/pss,2.49,6438224806209
Ehrmann grand dessert tuplasuklaa 200g,0.79,4002971234602
Valio Oltermanni 250g,2.39,6408430339556
"Krusovice Cerne 3,8% 0,5l",3.1,8594009921623
Valio Oivariini herkku 500G hyla,3.49,6408430310708
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Veikkausmyynti kpl,0.0,2000940900000
Valio kevytviili 200g,0.53,6408430004324
Jyväshyvä suklaapisara keksi 420g,2.49,7622300595487
Dronningholm Tähtitorttu luumu 300g,1.25,6412000017003
Trip juoma 2dl metsämansikka 3-pack,1.29,6415130036326
Valio kreikkal jog 150g raparp lton,0.99,6408430406982
K-Menu palvi 500g,2.89,6410405155559
Jensen Pulled Pork 550g,6.99,5705900013406
Elovena kaurahiutale 1kg,1.59,6416597113919
Valio Polar® Alkuperäinen 15% e700g,6.59,6408430036882
K-citymarket muovikassi 40l valkoinen,0.2,6430024140972
Tuorekurkku Suomi.,2.79,2000604700007
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
LU Tuc suolakeksi 100g juusto,1.29,7622300571351
,,6410405149473
Pirkka rypäle tumma 500g,3.29,6410405044884
Pirkka rasvaton piimä 1 l,1.05,6410405079626
Krypto Aarteet ristikkokirja,4.95,6414889440583
Kokkikartano pinaattikeitto 300g,2.69,6405304003575
Pirkka Kanelipitko 400g,2.99,6410405129185
Pirkka keittokinkku 300g TK,2.79,6410405155610
FAST Pudix prot vanukas 200g suklaa,1.75,6430056282107
"Pirkka Vichy 1,5l kmp",0.75,6410405069054
Valio vapaan lehmän täysmaito 1l,1.25,6408430000135
Pågen crèmtäytmuffins sitruuna 8kpl/280g,3.25,7311070373127
Kotitilan maalaismunat 1020g L15,2.55,6431000071020
Pirkka Mexican ketsuppi 740g,2.09,6410405120540
,,6411750010166
Saarioinen kana-nuudeliruukku 300g,2.99,6412000032426
Pouttu kannusleike 250g,3.25,6409710004850
Pirkka jääsalaatti 100g pussi Suomi 1lk,1.25,6410405093677
Kalinka jogurtti 150g mansikka vlakt,0.51,6413300006117
Maustekurkku Herkkumaa,3.95,2000218500000
Estrella 140g Nut Mix,2.45,7310532151587
,,6410405183620
Kivikylä pors niska tiinusuolattu n800g,6.95,2363046800002
Valio vapaan lehmän täysmaito 1l,1.25,6408430000135
Valio Oltermanni juusto 250g 17%,2.39,6408430339563
Felix ketchup 500g,1.79,7310240606386
,,6406095020000
Pirkka peruna 2kg punainen,1.89,6410402008636
"Saku olut 4,4% 0,33l tlk SI",0.83,6415600541183
,,6403016851026
Emännän vehnäjauho 2kg pk,1.35,6417700053122
Pirkka herne-maissi-porkkana 200g,0.59,6410405044907
Valio Oltermanni juusto 250g 17%,2.39,6408430339563
West savuketupakka 30g Red,5.7,6410105905478
Pirkka piparkakku 350g,1.69,6410405085757
Benecol tehojuoma 6x65ml mansikka,3.79,6411200109945
Marlboro savuke 24kpl Red,7.7,7622100936916
Pirkka paprika 300g luomu,3.29,6410405097224
Broilersalaatit Kotikeittiö,19.9,2000272300004
